S.NO.,Invoice ID,City,Customer type,Gender,Product line,Quantity,Total,DATE,TIME,Payment,Rating,Month
79,257-60-7754,MUMBAI,Normal,Female,Electronic accessories,4,210.966,08-01-2019,17:12,Cash,9,January
80,845-94-6841,BANGALORE,Member,Female,Food and beverages,9,688.716,08-01-2019,19:38,Cash,4,January
81,840-76-5966,MUMBAI,Member,Male,Sports and travel,2,26.796,08-01-2019,18:06,Ewallet,7.8,January
82,124-31-1458,MUMBAI,Member,Female,Electronic accessories,3,250.7085,08-01-2019,14:30,Cash,6.6,January
83,631-34-1880,BANGALORE,Member,Male,Food and beverages,3,76.5765,08-01-2019,19:09,Credit card,4.3,January
84,490-95-0021,DELHI,Member,Female,Food and beverages,10,348.705,08-01-2019,14:25,Ewallet,6,January
85,263-10-3913,BANGALORE,Member,Male,Fashion accessories,9,463.428,09-01-2019,14:20,Credit card,8.6,January
86,554-42-2417,BANGALORE,Normal,Female,Sports and travel,10,1002.12,09-01-2019,13:45,Cash,5.2,January
87,370-96-0655,BANGALORE,Normal,Female,Fashion accessories,6,310.716,09-01-2019,13:46,Ewallet,7.1,January
88,343-75-9322,DELHI,Member,Female,Sports and travel,8,99.54,09-01-2019,16:34,Cash,4.1,January
89,288-62-1085,MUMBAI,Member,Male,Fashion accessories,5,202.335,09-01-2019,13:34,Ewallet,5.6,January
90,305-89-2768,DELHI,Member,Female,Home and lifestyle,3,68.985,09-01-2019,18:43,Ewallet,4.7,January
91,867-47-1948,BANGALORE,Normal,Female,Home and lifestyle,10,165.9,09-01-2019,12:07,Cash,7.8,January
92,189-40-5216,BANGALORE,Normal,Male,Electronic accessories,7,708.3195,09-01-2019,11:40,Cash,6,January
93,665-32-9167,MUMBAI,Member,Female,Health and beauty,2,76.146,10-01-2019,17:15,Credit card,7.2,January
94,640-49-2076,DELHI,Normal,Male,Sports and travel,8,703.752,10-01-2019,14:49,Cash,5.1,January
95,873-51-0671,MUMBAI,Member,Female,Sports and travel,7,161.553,10-01-2019,16:42,Ewallet,5.1,January
96,744-02-5987,MUMBAI,Member,Male,Home and lifestyle,6,493.794,10-01-2019,14:16,Ewallet,5.8,January
97,603-07-0961,BANGALORE,Member,Male,Electronic accessories,5,392.6475,10-01-2019,11:34,Cash,4.9,January
98,241-11-2261,DELHI,Normal,Female,Fashion accessories,7,586.971,10-01-2019,10:33,Credit card,5.5,January
99,887-42-0517,BANGALORE,Normal,Female,Sports and travel,7,611.079,10-01-2019,10:31,Credit card,6.6,January
100,226-34-0034,DELHI,Normal,Female,Electronic accessories,4,57.876,10-01-2019,11:10,Ewallet,9,January
101,577-34-7579,BANGALORE,Member,Male,Food and beverages,9,477.1305,10-01-2019,17:16,Cash,5.4,January
102,746-68-6593,BANGALORE,Member,Female,Sports and travel,2,183.036,11-01-2019,14:29,Credit card,9.7,January
103,478-06-7835,MUMBAI,Normal,Male,Fashion accessories,1,94.1745,11-01-2019,11:20,Ewallet,4.9,January
104,540-11-4336,MUMBAI,Normal,Male,Food and beverages,9,235.683,11-01-2019,16:49,Credit card,5.6,January
105,289-15-7034,MUMBAI,Member,Male,Sports and travel,4,345.786,11-01-2019,10:37,Credit card,7.5,January
106,732-67-5346,MUMBAI,Normal,Male,Food and beverages,5,72.3975,11-01-2019,19:07,Credit card,7.8,January
107,130-67-4723,MUMBAI,Member,Male,Food and beverages,6,305.55,11-01-2019,13:57,Ewallet,9.4,January
108,592-46-1692,BANGALORE,Member,Female,Food and beverages,7,270.2595,11-01-2019,20:10,Cash,7.4,January
109,406-46-7107,MUMBAI,Normal,Female,Home and lifestyle,6,608.076,11-01-2019,11:52,Cash,4.5,January
110,381-20-0914,MUMBAI,Member,Female,Fashion accessories,9,189.0945,12-01-2019,15:48,Credit card,5.7,January
111,704-48-3927,MUMBAI,Member,Male,Electronic accessories,10,931.035,12-01-2019,14:50,Ewallet,7.3,January
112,659-36-1684,BANGALORE,Member,Male,Sports and travel,7,419.832,12-01-2019,12:02,Credit card,6.5,January
113,848-07-1692,DELHI,Normal,Female,Health and beauty,2,120.162,12-01-2019,17:13,Ewallet,8.3,January
114,296-11-7041,DELHI,Member,Female,Health and beauty,1,28.4235,12-01-2019,20:07,Credit card,5.3,January
115,647-50-1224,MUMBAI,Normal,Female,Fashion accessories,10,308.91,12-01-2019,16:23,Ewallet,8.9,January
116,852-62-7105,DELHI,Normal,Female,Fashion accessories,10,874.125,12-01-2019,11:25,Credit card,4.4,January
117,751-41-9720,BANGALORE,Normal,Male,Home and lifestyle,10,1023.75,12-01-2019,16:18,Ewallet,8,January
118,197-77-7132,DELHI,Member,Male,Electronic accessories,8,769.104,12-01-2019,18:22,Ewallet,6,January
119,751-15-6198,DELHI,Normal,Male,Sports and travel,6,144.963,12-01-2019,16:45,Ewallet,7.9,January
120,533-66-5566,DELHI,Normal,Female,Home and lifestyle,7,375.3645,12-01-2019,11:42,Cash,7,January
121,732-94-0499,BANGALORE,Normal,Female,Electronic accessories,10,437.325,13-01-2019,17:04,Credit card,5.4,January
122,556-86-3144,BANGALORE,Member,Female,Fashion accessories,1,78.0045,13-01-2019,19:30,Cash,5,January
123,459-50-7686,MUMBAI,Normal,Female,Electronic accessories,6,147.798,13-01-2019,19:14,Ewallet,6.4,January
124,339-38-9982,DELHI,Member,Male,Fashion accessories,2,125.706,13-01-2019,14:55,Ewallet,6.7,January
125,355-34-6244,DELHI,Normal,Male,Food and beverages,2,152.019,13-01-2019,19:55,Credit card,8.1,January
126,327-40-9673,DELHI,Member,Male,Sports and travel,6,457.38,13-01-2019,19:51,Cash,6.9,January
127,460-93-5834,MUMBAI,Normal,Male,Sports and travel,7,335.013,13-01-2019,10:03,Cash,5,January
128,397-25-8725,MUMBAI,Member,Female,Health and beauty,9,374.409,13-01-2019,17:54,Credit card,6.8,January
129,784-08-0310,BANGALORE,Member,Female,Food and beverages,4,88.368,13-01-2019,13:58,Cash,7.6,January
130,195-06-0432,MUMBAI,Member,Male,Home and lifestyle,3,255.1815,13-01-2019,12:55,Credit card,9.3,January
131,426-39-2418,BANGALORE,Normal,Male,Electronic accessories,7,451.3635,14-01-2019,10:02,Cash,9.8,January
132,785-13-7708,DELHI,Normal,Male,Food and beverages,7,536.991,14-01-2019,19:06,Credit card,4.2,January
133,667-23-5919,MUMBAI,Member,Female,Fashion accessories,5,507.675,14-01-2019,12:52,Ewallet,7,January
134,868-52-7573,DELHI,Normal,Female,Food and beverages,5,523.3725,14-01-2019,12:09,Cash,9.9,January
135,592-34-6155,BANGALORE,Normal,Male,Food and beverages,4,133.434,14-01-2019,14:43,Ewallet,6.2,January
136,359-90-3665,DELHI,Member,Female,Fashion accessories,4,75.936,14-01-2019,18:03,Credit card,9.5,January
137,588-47-8641,MUMBAI,Member,Male,Fashion accessories,10,588.42,14-01-2019,19:30,Ewallet,4.4,January
138,320-85-2052,DELHI,Normal,Female,Sports and travel,1,36.5505,14-01-2019,10:11,Credit card,7,January
139,451-73-2711,BANGALORE,Normal,Male,Food and beverages,1,89.0715,14-01-2019,15:20,Ewallet,8.8,January
140,704-10-4056,BANGALORE,Member,Male,Health and beauty,3,190.4805,14-01-2019,10:55,Credit card,5.6,January
141,559-61-5987,DELHI,Normal,Female,Health and beauty,1,18.6375,14-01-2019,10:38,Cash,8.6,January
142,658-66-3967,BANGALORE,Normal,Male,Health and beauty,7,390.9465,14-01-2019,15:42,Ewallet,5,January
143,377-79-7592,BANGALORE,Member,Female,Electronic accessories,9,423.738,14-01-2019,14:00,Credit card,7.5,January
144,299-46-1805,DELHI,Member,Female,Sports and travel,6,590.436,15-01-2019,16:19,Cash,4.5,January
145,272-65-1806,MUMBAI,Normal,Female,Electronic accessories,9,575.316,15-01-2019,17:17,Ewallet,4.7,January
146,437-58-8131,DELHI,Normal,Female,Fashion accessories,2,154.392,15-01-2019,13:41,Ewallet,4.6,January
147,450-28-2866,BANGALORE,Member,Male,Food and beverages,5,91.56,15-01-2019,19:25,Cash,8.1,January
148,138-17-5109,MUMBAI,Member,Female,Home and lifestyle,9,843.0345,15-01-2019,15:42,Credit card,6.5,January
149,301-11-9629,MUMBAI,Normal,Female,Sports and travel,7,140.385,15-01-2019,10:43,Cash,9.7,January
150,589-02-8023,MUMBAI,Member,Male,Food and beverages,2,175.917,15-01-2019,10:54,Credit card,7,January
151,188-55-0967,DELHI,Member,Male,Health and beauty,10,697.935,15-01-2019,15:01,Credit card,5,January
152,369-82-2676,DELHI,Normal,Male,Electronic accessories,5,397.215,15-01-2019,18:22,Ewallet,7.8,January
153,314-23-4520,BANGALORE,Member,Male,Health and beauty,7,597.0405,15-01-2019,20:44,Cash,9,January
154,886-54-6089,MUMBAI,Normal,Female,Home and lifestyle,6,72.009,15-01-2019,17:24,Cash,7.7,January
155,744-16-7898,DELHI,Normal,Female,Home and lifestyle,10,1022.385,15-01-2019,13:48,Credit card,4.9,January
156,660-29-7083,BANGALORE,Normal,Male,Electronic accessories,10,586.635,15-01-2019,15:01,Cash,5.8,January
157,659-65-8956,DELHI,Member,Male,Fashion accessories,1,53.928,16-01-2019,15:26,Ewallet,5.2,January
158,234-65-2137,BANGALORE,Normal,Male,Home and lifestyle,10,1003.59,16-01-2019,13:32,Cash,4.8,January
159,677-11-0152,BANGALORE,Normal,Female,Food and beverages,9,881.307,16-01-2019,18:08,Cash,8.8,January
160,347-72-6115,DELHI,Member,Female,Sports and travel,7,666.939,16-01-2019,18:03,Credit card,6.2,January
161,286-62-6248,DELHI,Normal,Male,Fashion accessories,4,164.682,16-01-2019,20:03,Credit card,9,January
162,859-71-0933,BANGALORE,Member,Female,Sports and travel,2,32.529,16-01-2019,15:10,Cash,6.3,January
163,842-29-4695,BANGALORE,Member,Male,Sports and travel,7,125.979,16-01-2019,12:07,Credit card,7.9,January
164,648-83-1321,MUMBAI,Member,Male,Home and lifestyle,10,667.38,16-01-2019,17:59,Cash,4.3,January
165,372-62-5264,BANGALORE,Normal,Female,Food and beverages,9,497.07,16-01-2019,14:42,Cash,7.6,January
166,618-34-8551,MUMBAI,Normal,Female,Sports and travel,2,195.678,16-01-2019,18:41,Credit card,8.5,January
167,280-35-5823,DELHI,Member,Female,Home and lifestyle,1,91.056,17-01-2019,18:45,Ewallet,7.9,January
168,746-54-5508,MUMBAI,Normal,Male,Home and lifestyle,6,135.576,17-01-2019,12:48,Credit card,9.4,January
169,600-38-9738,BANGALORE,Member,Male,Sports and travel,5,377.58,17-01-2019,15:05,Credit card,4.3,January
170,698-98-5964,MUMBAI,Normal,Female,Food and beverages,10,852.705,17-01-2019,13:01,Credit card,6.3,January
171,349-97-8902,DELHI,Member,Male,Food and beverages,2,121.569,17-01-2019,10:37,Ewallet,8.9,January
172,670-79-6321,DELHI,Member,Female,Home and lifestyle,7,695.2365,17-01-2019,15:27,Credit card,4.9,January
173,679-22-6530,DELHI,Normal,Female,Sports and travel,2,85.302,17-01-2019,10:01,Credit card,4.1,January
174,445-30-9252,MUMBAI,Normal,Male,Sports and travel,3,80.955,17-01-2019,17:59,Ewallet,6.1,January
175,200-16-5952,BANGALORE,Member,Male,Food and beverages,2,137.865,17-01-2019,16:46,Cash,6,January
176,497-37-6538,MUMBAI,Normal,Male,Sports and travel,7,432.9885,17-01-2019,15:15,Ewallet,9.7,January
177,101-81-4070,BANGALORE,Member,Female,Health and beauty,2,131.922,17-01-2019,12:36,Ewallet,4.9,January
178,700-81-1757,MUMBAI,Normal,Female,Electronic accessories,5,138.1275,18-01-2019,20:59,Credit card,8.8,January
179,414-12-7047,DELHI,Normal,Male,Food and beverages,8,166.236,18-01-2019,12:04,Ewallet,8.7,January
180,622-20-1945,BANGALORE,Normal,Female,Health and beauty,1,41.391,18-01-2019,15:08,Cash,8.4,January
181,706-36-6154,MUMBAI,Member,Male,Home and lifestyle,9,182.952,18-01-2019,18:43,Ewallet,8.7,January
182,562-12-5430,MUMBAI,Member,Female,Fashion accessories,3,277.6725,18-01-2019,10:11,Ewallet,7.9,January
183,821-14-9046,DELHI,Member,Female,Fashion accessories,6,110.124,18-01-2019,15:04,Credit card,6.1,January
184,678-79-0726,BANGALORE,Member,Female,Sports and travel,9,856.4535,18-01-2019,15:28,Cash,5.1,January
185,166-19-2553,MUMBAI,Member,Male,Sports and travel,6,561.078,18-01-2019,17:26,Cash,9.9,January
186,781-84-8059,BANGALORE,Normal,Male,Fashion accessories,7,446.439,18-01-2019,16:23,Ewallet,5,January
187,645-44-1170,MUMBAI,Member,Male,Home and lifestyle,9,548.7615,19-01-2019,20:07,Ewallet,4.3,January
188,894-41-5205,BANGALORE,Normal,Female,Food and beverages,8,362.712,19-01-2019,19:39,Credit card,8.3,January
189,796-32-9050,MUMBAI,Normal,Male,Food and beverages,6,323.064,19-01-2019,16:31,Cash,6.5,January
190,608-27-6295,DELHI,Member,Male,Electronic accessories,6,333.207,19-01-2019,17:34,Credit card,9.8,January
191,779-06-0012,BANGALORE,Member,Female,Home and lifestyle,1,93.0405,19-01-2019,10:21,Cash,7.7,January
192,882-40-4577,MUMBAI,Member,Male,Sports and travel,4,282.492,19-01-2019,15:28,Credit card,8,January
193,375-72-3056,DELHI,Normal,Male,Sports and travel,3,198.639,19-01-2019,15:58,Ewallet,7,January
194,284-54-4231,BANGALORE,Member,Male,Sports and travel,1,84.9765,19-01-2019,16:08,Credit card,9,January
195,149-61-1929,MUMBAI,Normal,Male,Sports and travel,10,673.995,19-01-2019,14:08,Credit card,6.7,January
196,482-17-1179,MUMBAI,Member,Male,Electronic accessories,3,37.611,19-01-2019,12:47,Credit card,8.1,January
197,832-51-6761,MUMBAI,Normal,Male,Food and beverages,8,284.592,19-01-2019,20:29,Ewallet,9.6,January
198,125-45-2293,MUMBAI,Normal,Female,Fashion accessories,6,624.33,19-01-2019,13:11,Cash,4.2,January
199,761-49-0439,DELHI,Member,Female,Electronic accessories,8,101.64,19-01-2019,10:17,Ewallet,8.6,January
200,151-27-8496,BANGALORE,Normal,Female,Electronic accessories,4,235.746,19-01-2019,11:43,Ewallet,8.6,January
201,809-69-9497,MUMBAI,Normal,Female,Home and lifestyle,10,479.64,19-01-2019,19:30,Ewallet,5.7,January
202,728-47-9078,BANGALORE,Member,Male,Food and beverages,4,250.278,19-01-2019,12:46,Cash,9.8,January
203,817-48-8732,MUMBAI,Member,Female,Home and lifestyle,10,759.675,20-01-2019,15:55,Cash,5.4,January
204,378-24-2715,DELHI,Normal,Male,Home and lifestyle,2,112.224,20-01-2019,20:38,Ewallet,4.1,January
205,645-78-8093,MUMBAI,Normal,Female,Sports and travel,2,195.594,20-01-2019,18:09,Ewallet,4.1,January
206,725-96-3778,BANGALORE,Member,Female,Home and lifestyle,8,749.7,20-01-2019,10:13,Cash,4.7,January
207,257-73-1380,BANGALORE,Member,Male,Sports and travel,4,348.306,20-01-2019,16:51,Ewallet,9.6,January
208,356-44-8813,DELHI,Normal,Male,Home and lifestyle,3,118.062,20-01-2019,13:45,Credit card,7.7,January
209,760-27-5490,BANGALORE,Normal,Male,Fashion accessories,8,131.208,20-01-2019,20:37,Ewallet,9.1,January
210,410-67-1709,MUMBAI,Member,Female,Fashion accessories,8,536.592,20-01-2019,17:48,Ewallet,9.9,January
211,787-87-2010,MUMBAI,Member,Male,Health and beauty,4,233.1,20-01-2019,15:48,Credit card,6.6,January
212,458-10-8612,BANGALORE,Normal,Male,Health and beauty,7,470.988,20-01-2019,12:27,Ewallet,7.6,January
213,329-62-1586,MUMBAI,Normal,Male,Food and beverages,3,172.2105,21-01-2019,18:00,Credit card,8.6,January
214,870-72-4431,BANGALORE,Normal,Female,Health and beauty,6,624.897,21-01-2019,14:42,Credit card,5.5,January
215,239-10-7476,MUMBAI,Normal,Female,Home and lifestyle,6,491.085,21-01-2019,16:37,Ewallet,8,January
216,316-68-6352,MUMBAI,Member,Female,Food and beverages,2,76.356,21-01-2019,10:00,Cash,7.1,January
217,462-67-9126,MUMBAI,Normal,Male,Home and lifestyle,6,461.286,21-01-2019,17:44,Cash,7.2,January
218,269-10-8440,MUMBAI,Member,Male,Health and beauty,7,390.7995,21-01-2019,18:01,Cash,8.9,January
219,401-18-8016,DELHI,Member,Female,Sports and travel,1,103.0365,21-01-2019,17:36,Cash,8.9,January
220,162-65-8559,BANGALORE,Member,Male,Food and beverages,1,72.429,21-01-2019,20:13,Cash,4.8,January
221,287-21-9091,MUMBAI,Normal,Male,Home and lifestyle,9,705.6315,22-01-2019,10:55,Ewallet,9.4,January
222,756-01-7507,BANGALORE,Normal,Female,Health and beauty,5,106.995,22-01-2019,18:56,Cash,6,January
223,186-09-3669,BANGALORE,Member,Female,Health and beauty,1,85.5855,22-01-2019,10:57,Ewallet,9.2,January
224,521-18-7827,BANGALORE,Member,Male,Home and lifestyle,5,206.7975,22-01-2019,20:46,Credit card,8.7,January
225,460-35-4390,MUMBAI,Normal,Male,Home and lifestyle,3,96.642,22-01-2019,11:00,Ewallet,9.1,January
226,563-47-4072,DELHI,Normal,Female,Health and beauty,6,351.603,22-01-2019,11:52,Cash,9.9,January
227,120-54-2248,DELHI,Normal,Female,Food and beverages,5,151.515,22-01-2019,18:08,Credit card,8,January
228,480-63-2856,BANGALORE,Normal,Male,Food and beverages,8,161.7,23-01-2019,18:37,Ewallet,6.6,January
229,565-80-5980,BANGALORE,Member,Female,Home and lifestyle,4,198.996,23-01-2019,10:25,Cash,7.1,January
230,731-81-9469,BANGALORE,Member,Female,Sports and travel,10,942.9,23-01-2019,13:00,Credit card,5.4,January
231,434-83-9547,BANGALORE,Member,Male,Food and beverages,8,323.148,23-01-2019,11:51,Cash,7.7,January
232,604-70-6476,MUMBAI,Member,Male,Fashion accessories,5,94.185,23-01-2019,14:04,Ewallet,6.8,January
233,740-22-2500,BANGALORE,Normal,Female,Electronic accessories,3,264.7575,23-01-2019,13:29,Cash,9.8,January
234,767-05-1286,BANGALORE,Member,Female,Home and lifestyle,6,527.751,23-01-2019,12:10,Ewallet,5.4,January
235,213-32-1216,MUMBAI,Normal,Female,Electronic accessories,6,416.178,23-01-2019,10:28,Cash,7.3,January
236,219-61-4139,BANGALORE,Normal,Male,Electronic accessories,1,87.234,23-01-2019,17:16,Ewallet,6.4,January
237,318-12-0304,MUMBAI,Normal,Male,Fashion accessories,1,32.1405,23-01-2019,12:20,Ewallet,5.2,January
238,828-46-6863,MUMBAI,Member,Male,Food and beverages,6,620.739,23-01-2019,11:22,Credit card,4,January
239,790-38-4466,BANGALORE,Normal,Female,Health and beauty,5,57.6975,23-01-2019,10:18,Credit card,9.3,January
240,477-59-2456,BANGALORE,Normal,Female,Fashion accessories,7,333.984,23-01-2019,11:15,Cash,9.2,January
241,160-22-2687,MUMBAI,Member,Female,Health and beauty,5,503.7375,23-01-2019,14:21,Ewallet,8.8,January
